date,nav,benchmark_nav
2022-08-25,13584.7068,13587.3440
2022-08-26,13234.6222,13127.4263
2022-08-29,13161.7790,13040.6249
2022-08-30,12997.4005,12897.4664
2022-08-31,12916.3636,12799.3275
2022-09-01,12818.3515,12839.4910
2022-09-02,12825.6948,12704.1048
2022-09-06,12742.1185,12656.1711
2022-09-07,12930.7478,12883.5381
2022-09-08,13035.0797,12967.7477
2022-09-09,13262.4889,13169.2050
2022-09-12,13437.7870,13310.7463
2022-09-13,12937.7732,12731.9604
2022-09-14,12960.8136,12780.5421
2022-09-15,12935.0235,12635.4429
2022-09-16,12808.2245,12539.0481
2022-09-19,12934.2479,12636.2885
2022-09-20,12664.1160,12491.2412
2022-09-21,12471.2870,12273.3459
2022-09-22,12192.3207,12170.2522
2022-09-23,11872.2079,11966.3403
2022-09-26,11646.5918,11847.9620
2022-09-27,11636.0083,11817.7184
2022-09-28,11946.6628,12050.2472
2022-09-29,11721.7753,11798.5306
2022-09-30,11642.6822,11616.0832
2022-10-03,12029.7227,11922.7623
2022-10-04,12611.4623,12292.2093
2022-10-05,12460.0089,12263.5903
2022-10-06,12436.9747,12137.0798
2022-10-07,12183.0740,11798.5306
2022-10-10,12122.5666,11708.4458
2022-10-11,12139.1824,11634.2955
2022-10-12,12083.1403,11595.9188
2022-10-13,12478.8779,11901.9478
2022-10-14,12259.1532,11630.7177
2022-10-17,12570.7887,11929.5923
2022-10-18,12714.5645,12069.7596
2022-10-19,12529.1522,11984.2281
2022-10-20,12388.0468,11883.7376
2022-10-21,12674.5734,12172.5288
2022-10-24,12833.1937,12321.4773
2022-10-25,13135.9221,12518.2336
2022-10-26,13035.3897,12423.9199
2022-10-27,13067.1172,12357.5763
2022-10-28,13471.7629,12651.5720
2022-10-31,13436.4059,12560.1840
2022-11-01,13430.6710,12505.2247
2022-11-02,13127.6925,12191.3901
2022-11-03,12663.9211,12065.8573
2022-11-04,12961.3822,12239.5246
2022-11-07,13068.7782,12356.6018
2022-11-08,13069.9115,12423.2699
2022-11-09,12749.9053,12167.3265
2022-11-10,13581.5238,12835.9694
2022-11-11,13818.1550,12960.2042
2022-11-14,13614.5801,12849.9549
